,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2008-03-24 17:00:00,1028.5674600717605,4388.3583498346015,992.7049729833891,7237.582016073395,4333.240613849655,5672.0,5700.0413817297995,47305.138338131284,3153.6657207106173,891.599623315376,23553.294481086083,7141.59086203196,35712.807387977875,34998.26163116053,5341.091879194056,1449.8615023334976,2987.83458745181,1899.17912917387,19761.776773684396,1194.492368360504,442.70657720971917,678.1121030248755,554.3621593761823,1082.172737329148,11126.574253662126,7936.544525327554,11384.00922480955,4399.438476255643,7352.074480632079,5035.4493807294475,9662.592692792343,973.3326993057146,2347.632837964571,911.7368902752776
2008-03-24 18:00:00,1031.340883507906,4551.83017661311,1070.2837439293858,7896.578347049775,4787.881979147473,5858.0,5582.97625621758,51492.821995039056,3153.627157001276,871.4294064184287,25666.020299371434,6887.426103363822,40247.3569809304,34810.439185396805,5493.531111096125,1570.8520693200658,3533.230137866961,1901.3573779418991,20848.3245688448,1167.6728682255048,483.19064080623764,629.5858465795029,555.4634204547091,1090.148804952619,12014.92721907495,8313.305875049195,12292.212923345898,4833.622743780015,7210.211058875761,5120.246553242112,9659.463734929588,1039.2852160688703,2396.4055403211896,926.6348702976558
2008-03-24 19:00:00,1007.6563559277042,4247.083055123088,1082.2623032865845,7884.523563856087,4663.123107897952,5751.0,5479.479395833927,49985.20937613576,2799.5652550514333,804.911498264755,28699.289868321383,7126.243362676178,38644.58013410487,33511.68477653268,5320.13084159918,1595.4909529503034,3590.9436001489007,1799.6569015346695,21163.257260050486,1036.5101959269082,488.74460964753735,587.2534812252047,542.0949006493889,1074.6617897684248,12073.998147875796,8579.091609930772,12110.331258174916,5532.862446171877,6928.284052642157,5075.387562275519,9189.55039200796,995.6927452801951,2418.6595509291465,918.1207176095231
2008-03-24 20:00:00,1027.3520519946135,4126.408034160515,1133.4398311536838,7857.039628350312,4356.939459777726,5776.0,5211.967080507029,49587.27631131612,2612.012609842325,743.2960426695556,29344.644053155236,7488.290180686963,37969.89905016152,29936.115970207335,4726.771470988573,1674.632998314703,3560.998767193956,1526.8343683701735,20575.271861588528,921.0323291597336,501.20404179802495,518.1803187224098,549.0819691218805,1046.2199832515096,11618.416747741296,9038.232127203099,11875.662999807872,5436.292247083314,6436.346964443941,4946.163431842037,9015.818545217473,944.6265686691577,2436.947347130582,894.0288570569211
2008-03-24 21:00:00,1021.9455809661708,4520.879654768761,1121.4549691534296,8645.157678605898,4491.334019874172,5995.0,5284.242260030365,51361.379033377685,2443.385308749751,694.591733251037,28141.41281786932,7598.342496163809,43640.53991431027,25674.86952506083,4360.104475189993,1641.855062785098,3537.4662639522676,1367.3008222927763,19321.25055169631,850.0804868765306,597.0075414261734,456.3899351720738,543.5530329550721,1007.4670801814115,10861.81926644416,9814.222907169144,11567.902486527093,5286.123488384493,5897.665871992137,4782.409298213103,9435.010622264237,909.4916584660691,2496.7116846094077,864.076250352911
2008-03-24 22:00:00,948.426932791885,4534.263351724635,987.1181754199869,8851.548935488736,4146.751499373716,5980.0,5237.496005941735,48921.13680522132,2300.194909246042,636.6535172190042,27827.137321675356,7429.412257240696,45150.73927733156,21816.98233428345,3810.0050441950916,1407.1738631345206,3410.627024419272,1410.741778187804,16967.363649565865,805.18765747422,540.688614850483,397.37399717317066,505.36151030288977,940.455555693606,10052.86593163323,10743.454973142507,10893.007369333189,5133.604013969653,5605.821357236533,4444.966231195735,10108.49891842066,847.555184370832,2442.1010538090836,804.1700889242975
2008-03-24 23:00:00,880.5339925036479,4298.627156214248,843.7415086830478,8341.687052968235,3645.5451620132194,5974.0,5420.243387753896,46982.31469607097,2172.6140361608464,600.9597589832033,25463.18375007244,7107.991234219471,42941.74452611736,19838.47062195457,3332.653299849834,1167.628404092643,3073.086928877581,1399.3620678589346,15097.127503658605,779.9618073490067,523.7961936070612,373.5700443420028,471.7447515297879,887.5142335959276,9021.63935832803,11122.629935171972,10066.08957407498,4558.611587662615,5497.6535225318685,4073.4813634064003,10350.087061111502,765.2005403676677,2374.387578163316,738.7389684173961
2008-03-25 00:00:00,758.9648866341562,3895.1360003035265,654.5817555499159,7774.783873781026,3117.6496080017923,5902.0,5335.208227817184,46029.41986573718,2405.78856827308,610.5990110771507,23920.238819103204,7282.936632400581,45708.438168818815,24169.513988039347,2458.640044329259,953.195316607321,2768.1128603621773,1457.5168686824807,14561.290861171656,860.794454456643,533.83919396911,438.3691356469057,420.6738587324657,710.7357729462559,8325.145995711995,10936.928527331562,9638.601929747112,4284.088670535865,5324.859756910334,3504.1805491553564,11445.658428133951,703.5021058249254,2202.844844452441,655.5611455528641
2008-03-25 01:00:00,739.7760741574525,3729.591050853529,589.2457833445138,7358.906788675164,2982.367200321744,5892.0,5255.942006276229,45192.084834400164,2352.4821305945175,586.7484301359137,22399.884484693983,7101.928584897552,43614.23728869722,23643.40775941022,2091.5967851464807,844.8733935238763,2570.518691112522,1272.010752575681,13832.846611089917,846.2998153900626,484.4706770321338,449.61149650428,413.0110577938736,681.8090429985912,7981.492757577168,10685.875417256324,9312.128733002697,3892.8372904304474,5304.247463551232,3338.0247316974283,11305.085117528062,675.543334852143,2122.4067351141316,627.403799157627
2008-03-25 02:00:00,677.7641494300703,3429.073845289271,534.0725460447584,6965.205509612511,2770.438175493865,6013.0,5005.116343439762,45491.3360829228,2359.395428268022,558.4015353819457,21396.899833427946,6823.998098452749,40171.085865147616,22553.81917415801,1535.7579383635662,758.3344280488245,2308.7390493652983,1105.305410064325,12874.69165451798,880.2215895643849,477.1138878669317,488.8700930274329,385.4933209276899,624.4745054549322,7621.028335197398,10372.114550675604,9149.535196497873,3634.995869045205,5301.549908140749,3119.39068796205,10944.41782042168,631.8192001518904,2033.0681864343687,591.7110453940313
2008-03-25 03:00:00,597.7393848906061,3192.37027799953,462.20333766513033,6513.23957969267,2586.7567954200294,6013.0,4937.4416863292645,44885.6094292201,2490.2288297328346,588.0585628843944,20309.036820031437,6721.620959603228,36763.7921024605,21491.0868116149,946.4365878543913,673.2436428274087,2108.1597863144634,949.9952124848714,12146.593308298585,1051.7708560016945,431.8305071867997,614.6688041980983,352.8926660041659,590.7497061472001,7139.646796694381,8916.629564570709,8891.981048512218,3435.3669508601324,5423.889409938361,2850.9932883697757,10467.969897304916,587.3616313356724,1924.9882838069034,551.3001121411705
2008-03-25 04:00:00,553.7558404740289,3268.065259069572,395.1604384097237,6392.08794380891,2630.2275739434926,6070.0,4960.798534131634,45868.742622339494,3000.7207868207834,683.0516707158224,19518.506651807136,6828.788886214467,34656.85749207824,21101.81585100863,712.8473046974677,644.7508962925455,2167.0159123772364,717.976202471782,13167.354211706179,1196.212410468634,383.9959233856731,644.992730502845,340.2112592326113,562.8804207100158,7151.596382921402,7776.303763272623,8612.124105438874,3264.942044442141,5590.562304010529,2711.908493383038,9931.437770928329,615.5709576308299,1837.6158827113168,536.6264599795179
2008-03-25 05:00:00,638.2950697325152,3745.8782493035737,559.3860601564111,6936.381246210735,2985.4274624188147,6405.0,5860.210087015598,50314.77032676705,3656.988032866151,817.0537193842429,21725.44799031855,7129.2211233371645,37626.17429968165,24304.821089187477,1081.8467182218283,900.8280592593771,2568.050922733968,584.7978774557996,17643.318972259665,1364.6632244055722,402.1218093665535,777.8877758797704,386.17678096141253,626.5303758263258,7960.333938331497,9196.427111875168,10340.458275862555,3123.1839564251322,6204.079875501439,3194.3276241775807,11202.256925041105,925.340822397452,2136.170788403682,625.2434724934916
2008-03-25 06:00:00,749.984367407088,4607.482294299852,817.9880867707758,7349.987014640086,3364.4908660614587,6333.0,6004.410322024132,57580.24426834708,3931.312526213551,882.7562718287068,24559.19716270544,7489.128638618223,41790.51237891646,31097.30256934642,1752.7808655862946,1270.089558183216,3318.1159419281876,1052.9146719280247,25354.168997520028,1422.3150603610961,477.23610939715405,825.4918854670324,440.9634972093659,744.1718167776569,9817.31671317663,10283.034891451913,12732.826684272,3172.7850766160254,6582.18209431302,3821.5398733296147,12043.90958682374,1100.1537983314297,2405.958196544956,734.7277517270129
2008-03-25 07:00:00,767.4510179614012,5243.63094568566,1011.6921674908996,8183.97344998637,3658.5279020769703,6613.0,6457.191579723133,62466.247685807044,3993.8482898406664,903.0104418384793,28607.80722386788,7603.1489509332605,44496.85057475863,34169.86956061244,2357.7986668065246,1557.95649610026,3824.9703528088257,1649.6286013636068,31994.70225778733,1435.7927809055466,531.2063404842836,815.513269991445,446.4310386392839,853.0406097903451,11547.540775655265,10557.867209866112,14438.216220341235,4028.589346754199,6660.006675419085,4126.333134666488,12259.418268991001,1176.3268307916665,2568.765865799961,786.165653108287
2008-03-25 08:00:00,810.335658396881,5540.458281408626,1074.0055855924352,8794.042223983937,3744.7424035412487,6680.0,6586.36658843612,64875.494884438966,4108.332571302161,917.193807861879,30445.305957109733,7758.926424580644,46176.645849066204,35085.08899564721,2704.0692005441715,1649.3882514927686,4098.353863931684,1866.8827885782925,34269.23150418555,1456.9567328927635,593.7347196050122,802.9479034001021,465.14590839192977,849.7419034472314,12644.943470885932,10542.891121358145,15422.566142584847,5273.318609149426,6688.546770357114,4169.436211909559,12575.383828451713,1189.672528809695,2691.2067380839712,791.2558318035564
2008-03-25 09:00:00,849.0867328793995,5850.724974996961,1083.5090331895572,9147.493231193963,3728.082858156436,6806.0,6652.876341900217,67071.96396376389,4103.587560727993,912.0235388578981,31973.958979417228,7813.1407970689725,46943.9777116029,34935.020825709056,2858.761525107936,1662.9019289806797,4196.136068173664,1960.150979560877,34938.46820877046,1445.0950335658267,629.7875364832403,809.0687551779557,481.82689730821005,849.2172991975613,13141.506031896972,10820.7616437449,15744.939921425697,5671.5221508494815,6555.015739329324,4114.475541509013,12965.562610133598,1207.3892636146206,2737.288815457616,778.9653859175085
