Date,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2017-01-01 00:00:00,493.43116327241376,5051.20361775521,867.928061947317,7945.985776464211,3421.4344360872046,5482.6557229286445,4103.569760434738,37911.040768086095,2402.026216258307,567.492284497464,20230.66457492773,6977.636763893563,48203.03331973508,25453.254925102487,2753.7298990515496,1168.0490416003572,2977.8492946196575,1752.742719088343,10972.386155478185,967.1258834102435,186.72515563124193,493.29708123565314,280.57194908952306,703.8938088326654,8928.111500674291,8672.775102919164,11708.365218676041,3266.8473085889427,5999.706708830088,4478.232439148868,10990.426834880887,622.7588880864644,1799.5756918230318,809.1526270377899
2017-01-01 01:00:00,421.5096737669366,4788.194601473242,770.4735194510572,7420.0307138517965,3147.4479406195937,5837.694248792731,3914.12893402991,36621.302278856936,2238.159037168097,521.8607826947696,18663.353675406746,6537.745865167291,45456.79278090988,23894.165986128177,2121.0450533241415,994.7969057942175,2657.6906309237684,1514.9893492528086,8360.220147615153,923.3502138302238,139.37011839478674,457.3569462624476,244.6948899770877,611.9914597513541,8318.142734928599,8168.416581405083,10872.611387120276,3048.420608753707,5812.493567633422,4068.856984926375,10641.472873010676,546.410068322883,1607.0420480758742,737.4719585053002
2017-01-01 02:00:00,324.6868005632302,4390.74660484614,681.6021169488381,6819.167215063299,2837.373541890041,5840.3998036606745,3534.163175447351,34678.21183081022,2101.0762538318613,471.0185367809702,17092.556642113956,5939.861533243358,38696.391356070715,20504.409884805456,1300.5094679845934,811.4088181371229,2346.6447071945513,1239.8280174450908,4914.943324042984,884.7586955142334,82.4193070673669,428.16376685628234,198.7675789919403,500.4189128478906,7677.338739888792,7162.041759993292,10027.304994635302,2562.982396442266,5668.271558655845,3628.9735431549743,10239.944195409355,437.0172769535187,1381.258044680181,657.3086739505045
2017-01-01 03:00:00,192.17866032785508,4014.728153843992,612.5326712050609,6114.221954422566,2592.791628765517,5503.529744281252,2981.9200783947176,33076.88032511723,2019.1703812944418,442.33971825332253,15419.927470321389,5161.418155246456,29485.539901677046,17369.270685345626,892.8250501246225,636.1433672074244,2111.819799237667,887.0608790862348,1552.0060687603436,872.1266677530407,-0.9718103867044761,427.1574648178888,140.77984837667364,347.607204674374,7050.533746556253,5562.3806746577575,9202.56529530641,1953.5415281026135,5603.97167971606,3158.901351822561,9366.109613003247,312.96730742065404,1097.1462891641302,562.0322674384861
2017-01-01 04:00:00,49.80885772715533,3825.190941167889,610.1314716863047,5636.077925208479,2524.3575090834756,4847.844441565714,2606.7978529490806,30804.594610330518,1949.5633281787218,439.7737432157526,14096.164276822956,5071.706783673966,20939.53463154139,13518.461435842646,806.7291751537587,608.5469058343783,2081.3483677718687,532.4686184253756,1363.2288962683997,889.3396208718657,-43.831811845549225,435.3930679302681,82.98867712713604,166.0446295125596,6841.101909711096,4183.876677814853,9066.923597602165,1292.2653247734024,5570.467351456929,2675.0743342779174,8424.036311074742,262.621401226236,969.9279498880724,450.42924675943186
2017-01-01 05:00:00,23.95842047485064,3694.0449767447685,628.700874252743,5525.925891319297,2669.507140683616,4590.9079942822755,2494.176335839267,29347.084405396472,1971.0612870438063,467.70548540695677,13932.749907574791,5317.414943280415,18277.46134367922,11158.768994468082,1071.346576342205,622.2438296224592,2134.165460104345,404.90785736397333,1673.7459411248492,915.1487886129146,-59.36023805409849,456.66715951459724,73.74599046118107,135.18370864893575,6892.235185133226,4003.3236990657133,9088.402881405706,954.3699011075482,5571.031705086865,2579.8992860839526,8304.30416632081,281.031408769373,923.5457264371896,427.2711558706503
2017-01-01 06:00:00,87.13813522016812,4177.947081739452,632.8309292217632,5518.530343811399,2944.8413052108053,4328.722849760691,2668.8769021023186,30291.41232584707,2100.761145511811,504.30116375612175,14512.746084343114,5728.900950985952,20655.676195649583,10907.495613718154,1501.7599264961336,652.405529452178,2261.7670177435066,389.28721869692095,2769.3478797016687,929.4952169897044,-74.14563121367166,466.69520058724163,102.555148723721,165.3782901395266,7349.5527052554025,4671.052895703775,9145.68146735989,829.8723518102706,5529.057863177484,2608.6380772126504,8839.102018623262,367.2794341077921,1029.8320986958036,436.68022434919266
2017-01-01 07:00:00,187.05152816808447,4496.135897360004,725.8607005226796,5761.36208027694,3243.223200179034,4100.4356325379995,2846.976512176021,31182.872926988894,2245.1650840814336,514.3183178698787,14619.02513004468,5926.2276264969405,23024.85781940235,12477.742718020561,1986.7619634557523,816.3539550016716,2474.47577429686,523.1822566571675,4056.7298392235007,953.6333175918302,-57.94327806890658,470.0543126625564,150.7951558474505,250.280556594646,7829.786914612792,5452.772679308877,9395.261272275511,859.3231450999933,5541.507917316599,2856.1397307719562,9321.917770724025,452.5588042931006,1194.9781295249634,483.34887226275475
2017-01-01 08:00:00,272.4488987586052,4835.330419770758,847.9642989641875,6127.16972788798,3445.944213080132,4585.07664006671,3456.9970854927406,34515.004549931575,2431.393325069126,564.3221714355236,15434.526161326427,6142.151868813851,26161.144351651114,15615.668307252012,2570.274895035363,1015.9238917327635,2758.6618220906666,629.5778369459658,6032.905673529935,1030.3628913152277,-29.116484088596792,506.57442591321484,191.81657994094212,340.6076579257817,8318.139120440277,6308.925866131831,10211.200765679047,996.5712592060991,5542.656001121228,3156.244331075972,9897.520046052094,520.2330881539024,1473.3268989019919,539.646454277829
2017-01-01 09:00:00,337.01073326252504,5113.261099504162,930.6133132679015,6586.654367836339,3538.721009890719,4804.796205639683,3861.898523732019,37699.03321111169,2685.9781649672923,611.4282945801065,17364.285326313693,6464.151130212632,29728.96267787961,19431.505537862962,3117.191486103105,1153.764258364347,2950.014864467161,811.5140900477716,7748.637016394972,1102.2553986002072,-13.508598931479355,544.9748665778825,222.3339439700347,428.5093599841666,9104.869118943607,7171.379641554047,11021.968310087312,1478.3446671685633,5514.630858341221,3420.906578464933,10747.11163208144,587.6724437568248,1601.1424789425873,589.7592716900953
