Date,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2018-01-01 00:00:00,469.91014037653866,4848.053494548201,841.8443569236906,6927.870508368201,3060.101961527717,6257.565968069013,4008.3864735720254,39644.70914143521,3014.3711192887004,610.9061233999229,19598.723669105537,7273.890946850148,40680.928130221,26840.972332621903,3256.9005893780336,1283.0740321408123,3033.4770919508283,1980.0543032532264,13337.608865471157,981.68950360833,306.47335356296435,499.1574642347616,265.5214113842477,568.2319994942707,9305.996955710441,10207.732830710062,12177.5421830978,3536.7032193096343,5690.508884726688,4123.421914361594,12332.212914640826,655.9728025344134,2012.7828067280007,731.7426045621295
2018-01-01 01:00:00,414.21079849141137,4617.763651177665,764.2677454350614,6538.081399126817,2858.7644069176804,6207.5809352315355,3920.9425930831903,38800.93766499006,2817.734818216294,574.8738487449278,18148.318217714736,6921.04966881655,38769.26444151302,26370.08512963478,2848.248096572544,1161.1692666989427,2747.5247067901746,1770.933629457207,11414.805837110964,945.3855770243238,269.7881123447503,464.1357080196602,237.22294915256668,498.7423715290169,8917.725411733127,9723.59616236794,11465.589187388694,3364.7006858837194,5484.583052529492,3873.26154040055,12301.633484280766,595.2239048498283,1904.9537935833328,687.2837394061493
2018-01-01 02:00:00,339.0817569726882,4279.596498084281,696.6237179859863,6133.548338610375,2623.9013506747124,6323.040951281999,3637.1584144592052,37660.749845595215,2696.603765973564,524.9129958332087,16976.314443954343,6392.7143538751625,34607.48951007622,23994.144664099087,2301.206329600065,1046.8060606865924,2508.3297667136712,1516.7526614961848,9286.88698839851,912.8025052906498,251.44292150904687,424.6761447009638,201.00065724778207,420.1270445419894,8488.153177345364,8684.179536289637,10919.64140817213,3053.8899138937268,5385.510079345203,3476.128634684097,11822.411961722073,522.9767931120438,1759.625291879776,613.0002478520289
2018-01-01 03:00:00,226.76373854690098,3938.0601141127318,637.6970898239219,5808.921359637623,2386.4531902056897,6102.169524991075,3305.6927366087784,37300.892654093266,2537.180311182001,469.38316758640286,15913.487911978322,5589.674188127854,28974.611485273806,21343.87211305588,1861.185145325473,930.285266577142,2349.692426092309,1272.1240683287988,6581.96076400068,891.371634674327,212.53615071128146,406.44419020464073,151.2489724846243,307.3895245242003,7993.098967240046,7098.925264401838,10400.738863971003,2716.012982236943,5317.6981554376935,3063.566677169312,10917.827346427493,436.3784437536752,1594.1192810864777,525.7612412415806
2018-01-01 04:00:00,83.48098796988222,3723.3257377284963,601.6662676555993,5528.648084524368,2324.110619642783,5552.808600075791,2899.3355837426516,36843.92556556999,2332.4694257846936,453.9610554882601,15086.896872800044,5575.588830667879,23160.224134692773,18367.03959544275,1822.344111775326,841.5770975804096,2248.314600888847,970.0126702746859,4828.505040671314,904.1101180342954,181.916874588854,413.50858595863554,92.05814925803608,170.30937245608357,7703.13550886532,4712.0183228635615,9887.763094998121,2301.7955487725294,5271.294801202029,2670.6587389077317,9914.450231245299,357.6038692434563,1392.330414441143,429.9160311677582
2018-01-01 05:00:00,60.59939234685089,3673.698166619271,615.1634676307722,5532.36078718299,2415.8032550843423,5504.655989137228,2797.225827006012,35887.534032603166,2350.3388928248014,476.22500596980416,15100.468616237908,5759.355061764256,22047.301812255686,16157.501933538715,1955.210649230647,850.6110796417505,2291.1722745435763,654.8597465675891,4993.871257664792,923.1585670784284,186.0807530304951,433.2520806834426,83.8226957947711,138.89586558013343,7919.060093460099,4407.718401334887,9799.903143776897,1870.2745591918979,5263.766293229458,2520.4550103066476,9868.13961735444,369.7076382101569,1386.1938103145283,396.77741465180196
2018-01-01 06:00:00,98.61740402528278,4169.119377946241,618.3162641356389,5388.765322249795,2630.537052854338,5478.717918397414,2897.056670125753,36313.65466762782,2474.1017130978444,509.71555645151915,15617.059831735689,6142.430613535655,23292.412263097576,17097.513591271447,2225.0179852010615,862.737593680168,2378.8260534513884,597.0945486921398,6078.96518761275,936.9235508549242,154.30278725861572,453.70732092978665,100.62481073271525,123.74120960497248,8318.143312496513,5185.930386438653,9867.167348844254,1785.5728756458961,5184.378560779994,2510.863427728421,10336.757026081654,417.7415585067341,1421.2268829972709,399.8794503364395
2018-01-01 07:00:00,178.69032633048846,4489.605175165365,681.0450294371967,5521.213016019497,2915.987307495675,5437.813995724275,3033.2363897627442,37253.97310666654,2553.4013311082986,521.7962038185293,15517.821284506952,6323.303706501862,24233.259026889933,18764.406214820447,2736.1345928819346,967.6245151581976,2540.4257491101544,693.910760648545,7235.584993202408,959.5062387015295,104.37621694149769,461.3220188706788,139.4644349929249,171.34129970759307,8694.113704267811,6056.268584668947,9839.305788684236,1748.969517703351,5192.937423727812,2728.2393444520985,10786.188105741883,491.3740382557745,1556.6736479988283,442.03605245043286
2018-01-01 08:00:00,272.63930839889406,4918.008419800287,798.943380715379,5816.662247560366,3086.577757248998,5557.197590371533,3587.770223103753,39820.73598122846,2799.63939500425,574.9469308463855,16152.466958460134,6524.603796541038,26017.645860465196,21048.211411886427,3256.503722755494,1152.6140880127236,2807.1504132430982,774.3525251071246,9332.646290993465,1026.018336310911,102.33203119384967,512.7636324426545,185.25017605944254,245.19890155110903,9135.681501958252,6842.880203120467,10664.985061530228,1818.8428572976613,5156.44977603966,3041.5617422725686,11323.59334031254,597.6991419848594,1754.581098162338,501.4824104130915
2018-01-01 09:00:00,357.18604064118546,5306.18637033063,907.0934371312859,6123.685239060656,3141.8202052507745,5759.567318297378,4107.301382482348,42288.42090888636,3023.6789277202715,620.5965578981863,17768.09329443742,6821.820630599238,28881.29707045253,24774.54166335218,3674.682298922854,1322.9943450984779,3045.015181712951,991.7816700769035,11989.717707729103,1093.4311298872008,106.02636892349432,553.7701480959339,226.28098443947277,324.69552221352933,9707.425356700609,7757.547288389287,11430.434896623956,2221.051375122651,5136.193688330742,3350.037757338085,12061.157143565797,695.6529217678351,1900.3178968600566,560.0149359683448
