Date,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2015-01-01 00:00:00,491.65923912918964,4712.961895095728,938.1000082322358,8054.494488772272,3477.6586890934914,6564.788658778133,4552.351505256178,35268.85275703582,2902.141935315843,611.6064621562351,21642.05047422641,7086.055414846912,44743.990063474004,23281.63522085816,2972.18654044729,1314.6544738417906,3141.603556349683,2289.6389602194185,10776.34121998332,964.7698909513855,218.57929259752476,540.9739030848043,298.51358512810634,785.4824173548704,7871.160402550638,11017.029986607693,12154.880705118218,3453.5547414951548,6006.29224349791,4526.053662597472,12335.259347306896,614.8113578630189,1859.8356690606126,893.3660747299647
2015-01-01 01:00:00,424.7415129170818,4444.520837761844,833.3461966441097,7599.230244813893,3186.0460081930883,6563.117175081647,4388.38603949081,34000.983091933944,2784.1610623240986,565.2371973364842,19978.41831408949,6778.118080189251,42821.022744002694,23513.460974641814,2430.3973977953347,1147.5238716106023,2798.9237315764985,2124.669519057511,8347.898548115152,913.9089514844042,187.3830921565239,498.5245507133385,265.0522095726892,694.7847721562575,7309.04708142526,10516.256861553067,11275.449751768037,3177.422910662393,5723.951848720173,4133.721507286022,12043.527102950145,551.7649574166977,1681.573958584067,825.5565048328781
2015-01-01 02:00:00,315.25226232077307,3971.7445827761358,742.3181308549547,7122.68162342116,2774.556125317838,6236.209293881609,4176.391115701441,32688.887689511976,2642.5547061830475,508.96941653872716,18379.14658615207,6232.735871159836,36971.78339106684,20639.337731207263,1681.851159677221,986.316222800706,2493.910550753452,1855.2266582266639,5563.15240072005,872.097840165918,152.68587339404988,463.80619483325097,213.57421853890435,586.4676355229877,6683.987203404309,9898.670276101811,10503.127658006651,2705.1842826397447,5508.590745827509,3715.6380424371173,11661.367858398178,463.72281053388656,1475.7706264840715,754.8919673685539
2015-01-01 03:00:00,160.09154707017626,3623.2797123670407,652.188492162786,6629.18581266464,2350.116480477219,5916.597677983538,3818.143839600263,31408.588241048637,2536.5793258758285,450.4386540030625,16840.737044527057,5565.40562521219,27935.38609179236,18762.821818228476,857.5821137814978,794.6483463205093,2281.5065106106845,1654.5110891191498,2095.0989913485537,833.4877639802601,99.32110148168914,443.8655039402558,148.56732967836854,403.928889703294,6100.763102140429,8738.313288440897,9869.226206942854,2141.7620064359653,5316.179235417904,3118.9882289326706,11048.754018881678,337.28194001718,1232.7128421730472,656.0826103253783
2015-01-01 04:00:00,-60.12738004913922,3294.534689620941,607.2735625358416,6212.201547109582,2215.7738688223853,5124.8434243332,3297.7393209426273,29801.682340844643,2452.525103541954,442.62654799205586,15557.630819307127,5549.342322154304,16900.79420245751,16650.797809180334,686.435343927018,651.8449271988286,2125.3485730032016,1462.0547350692023,-794.0742244882531,845.7529219643312,27.35398115981883,450.1126410589276,61.03860223737638,157.94399656954602,5717.007549538543,7307.689786149345,9172.611040756801,1447.3001168156734,5312.880888842944,2460.169344190379,10146.756243292311,211.4782902112645,921.9016320880592,547.4839786795668
2015-01-01 05:00:00,-114.53360499504925,3455.227314850358,608.6872828530752,6053.397184315103,2342.483703331465,5049.144227999522,3115.2627633421953,29423.91414807154,2486.2122213211424,470.42875134172107,15429.599805858084,5717.793451001206,14107.57022308786,14648.757982776111,870.6939203146212,631.5557051599674,2135.3958778936326,1318.9063064601933,-869.5268599900737,865.9947273139356,-44.678658932481085,462.7534164159542,39.58420776913579,84.92914949326371,5778.773027038376,7108.85088305559,8987.296475151583,733.567408778918,5245.176126328274,2249.6319313905933,10292.261883236728,217.43398497111207,845.7564501428094,512.6767474547332
2015-01-01 06:00:00,-58.969658943997615,3881.6782668807386,607.5971346754602,5817.505053034625,2629.82598697494,4929.099195064449,3132.552176838931,30914.48239027158,2680.9763555384156,503.7146986354089,15969.367787223498,6020.0883261935915,16374.224713796779,13928.445875476089,1239.7686585950564,645.6245133177906,2218.6504537142646,1316.4444643163833,130.89088795732096,876.5716075781127,-24.030759986683734,473.74798263813153,63.25107828172963,70.8887516404244,6197.546763475433,7700.333069614932,8971.952065945416,509.85162623205815,5154.828997964422,2306.666320687277,10807.53241403658,285.86396215786317,891.1081165405242,521.0140100235915
2015-01-01 07:00:00,38.76518502947192,4382.906498649785,703.8619398942844,5978.585950523779,2914.7198982339687,4781.45750849568,3298.208265934616,31962.872066892756,2815.973591174495,520.7695450728688,15827.379883237789,6105.146629779112,18339.57430495577,15256.08579017504,2022.8092861419618,810.6746107909411,2395.056803731571,1387.8044072703203,1739.795638707641,911.251237235117,-11.41040202073225,482.97973497592454,109.06525002586216,134.71180941739,6597.760523026012,8202.25794623845,9096.074488170976,481.17294617536527,5110.355435547657,2629.570581528433,11152.286815103707,383.93295308093843,1049.699534252219,575.3209693822364
2015-01-01 08:00:00,143.9148401079667,5002.758162908355,838.9606059111687,6234.517720196774,3149.9341126687577,4799.51646272382,3869.8560929556706,33980.91490539789,2921.344321898862,572.1126134098138,16516.57920064583,6317.249298760015,20925.157182409712,16853.24381518342,2928.182387675685,1031.1384818970532,2648.4631869785753,1447.6885562700365,4521.609785773177,974.8731192164219,3.8103548298147416,521.0489113013273,158.54671659091696,236.02781626942306,7085.047221835721,8825.020074001157,9793.819245027064,644.8141252760347,5237.780858546273,3021.7053033679504,11330.49615599347,485.4813440802599,1236.2738063926026,642.2304348587878
2015-01-01 09:00:00,221.39142370371258,5163.105182972586,966.1914029402789,6665.393078258639,3246.402016001025,5122.9477500579505,4342.323093495799,36506.5011690251,3124.253078558108,616.3159751377633,18273.540288529715,6540.729039661003,23877.97508801197,19244.057103495856,3621.637599858502,1239.5567081018808,2883.8547351412885,1556.0334999869774,7060.813529016148,1023.4290694495733,34.665182245902145,556.8131693288251,194.01227869871803,311.7131423174461,7806.129170238128,9345.294023721055,10617.836399259568,1178.8206968088798,5283.544248283215,3316.0020145297517,12004.645384974088,574.5144058943828,1456.111623939305,691.8094560108075
2015-01-01 10:00:00,272.85315661117284,5365.022017798584,1030.0769374888068,6950.1216437425355,3268.1150342307437,5202.217574744575,4542.079113105898,39053.97339902863,3310.3175300251614,643.013511216246,19672.39016691414,6700.976692601853,26129.843939551807,21596.992332546255,3901.7449680136074,1347.9386444873232,3070.3546037137007,1864.6105899480795,9137.13831870593,1052.8834615491564,77.12211262993924,583.8111585926395,217.40702841528605,377.1733264810472,8373.01544834365,9795.455234045072,11365.260818474573,1756.6014169377945,5257.060237354049,3517.7059376597017,12586.933715314959,635.6352801606934,1577.9215889096047,725.8208522502616
2015-01-01 11:00:00,303.5992015532421,5428.453208297403,1024.9408123039993,7157.8295077514595,3187.61627175133,5005.525060784267,4682.659043535999,40537.65036029015,3420.8363262864277,658.9789275775075,20314.87117812586,6776.782347322342,28705.094424693532,23729.8359335894,3632.8617416373677,1351.681989872137,3159.38081785464,2166.2593757729164,9954.659014867013,1064.1449500886288,98.1499885491076,585.0237730899872,231.4542701200802,411.9994730164933,9914.363670267478,10319.295399041714,11940.169463816907,2233.409425821952,5239.877269744497,3472.5343336985156,12708.362165028324,645.6508019847687,1553.8191008508195,716.2415184393027
2015-01-01 12:00:00,295.6272620726137,5331.890739397077,954.2722580894537,7177.725082235855,3062.210144028385,5555.923667410524,4776.766733247866,39750.59903383693,3467.528185022363,666.4918826400151,20945.29808440881,6900.702141633346,27663.840641009447,26157.600702188007,3002.9912784109893,1254.320126928039,3109.1617272001477,2437.147892917157,8744.488628061923,1066.2134857192762,96.53403960091751,594.8051759552068,226.02358805644326,405.9758884850687,9978.173846158596,10627.468888545258,12446.651994490563,2508.6354991727426,5240.168402094658,3533.271858564728,12862.314831582275,648.3653826965387,1631.1627866591984,726.1813544810202
2015-01-01 13:00:00,280.50504855170175,5058.503158427831,901.8878746314685,7076.7701980052625,3132.545268195766,5492.001839928237,4895.60469338088,39016.73324295057,3446.7106825551464,698.855741983409,20906.28057859074,7256.045049034809,24761.562541048697,27330.442197688863,3056.180801889151,1179.1669225250166,3125.6133860373175,2565.679102651686,8042.370930253683,1078.4602531122493,93.11533215399163,617.0127302629721,218.2503546515195,407.07632061205516,10103.977755522683,10716.428881468328,12528.697012829318,2334.5503625579563,5239.528324355458,3464.27215996884,13126.856211424614,620.7575815466436,1632.317283200046,713.6123916608412
2015-01-01 14:00:00,273.51550430322436,4858.060587438685,892.2914128325281,7055.077019831078,3329.7863014335794,5485.343364134816,4959.911468768605,39411.727860774554,3573.420619881359,759.658836373439,19730.420184537106,7513.4469323981975,22624.007417697365,27360.291537434143,3118.2201118766075,1164.7937696276156,3172.2234800254937,2489.334130898032,8405.88185529273,1161.0579718009828,92.88023339990292,679.6621496394755,215.50408860645143,413.2423834959269,9865.655235032342,10993.2800512513,12717.883038773396,2103.9423430691227,5284.901258385189,3450.4506138807124,13658.409222494747,624.1316612666441,1613.8199088082106,711.0762301695734
2015-01-01 15:00:00,309.1096933870822,4881.467389131742,994.4111346867583,7128.278578331703,3801.6175609419606,5432.318808736187,5078.041083355009,41165.76955199869,3841.6291267315546,760.3047275565682,19221.112604097456,7477.862018209224,21913.112372867727,27635.50770967141,3246.9652543497264,1309.461007716071,3465.874314487807,2456.1736837725375,9953.767065457016,1221.67600123507,96.20765584125246,708.5127559030582,236.21072529708806,469.2433210881495,10098.04593421188,11126.92695236067,14017.540911309301,2055.483850084473,5536.6426391477935,3847.91811292844,13994.069618238582,504.037352954231,1697.4346339726126,782.2635848055074
2015-01-01 16:00:00,344.11209924949753,4982.8987143655,1139.577762475662,7734.043182226225,4012.967155649224,5630.902905208974,5176.284462473649,44463.450981018126,4067.9849152850024,749.7563237552138,19609.282197548517,7433.473683409007,25545.428053496435,29132.58600927816,3695.761317921571,1520.5060104022095,3542.1949851005274,2557.467642790619,14399.015964677443,1216.5393673253388,136.89364991068237,705.4821101174612,256.58570967722,522.150264837608,10683.18475290178,10746.553038541679,14444.46529284566,2065.769359983991,6214.3557199101915,4127.5122977130395,14024.406891872877,585.2246935938723,1769.5625752303417,832.031050581628
2015-01-01 17:00:00,331.7219030026873,4842.171461167149,1157.5909662577942,7982.901557933803,3955.3700896150285,5881.561689841066,5106.654326174892,44024.842751143515,4056.463661231645,734.68978872649,22361.760834457786,7390.683813465639,29001.622162695276,31060.702335195667,3779.5495336943713,1542.3611380153031,3498.1527403449363,2817.3657054982805,15461.635908113833,1197.5932145653637,148.0702737793955,699.4016532911608,252.5907893762611,494.7964895738037,10278.490865095868,10412.925448238353,14316.069771753877,2663.126479314581,6443.743430135746,4003.384918341293,13749.301084553616,589.7876489564296,1734.4610223690681,810.3662298591603
2015-01-01 18:00:00,328.1766350871244,4946.731288668338,1171.5120747203082,7922.425223537938,3903.87113107119,6046.109423407505,4952.842606380749,42831.3413355094,3853.6429706602594,723.1596891748841,23893.985811476115,7292.534247217056,30482.386191892518,30543.731651003833,3840.618334051393,1564.1855677393278,3476.298550119321,2801.1965999817135,16066.918369462835,1168.1015592329768,134.0591346887993,690.9141660026107,251.7995196700341,472.6062447955137,9703.132556248567,10199.70169694901,14349.749861715438,3361.3855952626614,6437.459325027402,4027.4355256656104,13164.969814798873,603.531370769293,1726.026817096803,814.2878385930044
2015-01-01 19:00:00,343.26280968491744,4903.310167578966,1171.045339700426,7697.124357227549,3866.9768629046184,5981.472325526467,4937.004972655782,39932.68436351169,3619.8179450123525,721.2168970536408,24946.142694882583,7246.991335619719,30332.018465491354,29402.90077604627,3881.421918305578,1576.1278958786497,3409.2739949148477,2693.323036016134,16033.291149253775,1121.7194359109674,125.1357242929515,675.6368221091554,257.817622251015,457.2385005798617,9412.969749527469,10081.0675654037,14179.192653376016,3589.941673214853,6340.734114152814,4036.718285526252,12829.666534870506,775.364047294245,1750.6855931917667,814.1901800062369
2015-01-01 20:00:00,370.28402450221915,4638.75299270963,1233.7396848546887,7690.027309862211,4014.367655604121,5854.85130745601,4761.826797962746,38504.765496508015,3460.988753868902,700.6677203049841,25768.69989743665,7837.337507374224,31679.09437060055,27628.706560946714,3787.853327664364,1701.4984619387765,3352.9327693796345,2569.6197491462854,16174.74025590489,1061.5243650253788,133.6560744825307,631.9702676443508,264.3594323750251,547.7846553688304,9082.040546286822,10377.116450157082,13753.606151120655,3773.6418372093635,6134.789441783145,4119.469172540249,12557.811989273008,759.6424889547616,1794.2270828812857,824.7428574124699
2015-01-01 21:00:00,431.9652373090088,4789.79870266453,1190.4948132630452,8348.364285851067,3926.6857917231027,5988.335643664238,4745.885843206215,43344.92862199093,3236.1575204796113,671.8970513910235,25670.486438727094,7994.871722225215,37795.30801636334,25767.88308163246,3750.6302005326124,1674.0692929556667,3253.9778475261896,2492.7414054602987,15227.702441769756,992.8970974950134,232.97350393144197,582.7974211401975,284.0281465506791,784.7763861629458,8934.242078789475,10622.733375993528,13320.683782553791,3939.250328596939,5857.479403414611,4330.154609213547,12360.932276352689,712.5221324210684,1843.2687313418346,858.1828756007346
2015-01-01 22:00:00,501.10020070281274,4593.706729227718,1027.8053865629959,8593.956344328846,3584.828493696311,6312.064770070554,4590.107691530861,41011.946622964,3098.8466237535813,617.3439573662549,23910.561486513478,7650.755488997921,43290.667102707506,25006.17547657494,3268.128092161754,1455.2584582675809,3094.2769364587643,2365.760902990818,12714.46021709908,926.8331294602448,238.09122057046721,523.2791002204723,306.9246127128489,894.1220997548581,8285.131091160281,10682.941117128921,12261.453235796425,4020.902250412418,5518.336870672497,4420.087076366022,12316.29400176808,669.6423510773079,1813.229029280021,872.671255800882
2015-01-01 23:00:00,483.5440139068143,4312.468552464903,855.3881828839696,8025.4998642131495,3285.3448110715713,6198.359610957677,4445.985733908088,37967.04521255082,2910.456393402702,573.285138516618,21620.673111638862,7187.989041775158,42227.05170322639,24081.187960594452,2723.3789818700925,1200.0537385658304,2844.440868179935,2367.5408318944346,9552.486568372857,886.2788742985722,211.37433790437456,485.9831829503769,292.6940564764621,851.2131161949394,7444.09869534294,10353.191121194983,11207.904515803479,3676.676942504827,5166.223334196665,4378.5601721652165,11876.803498107867,602.1958093655909,1743.5693968738094,866.2543457433324
2015-01-02 00:00:00,427.3346303301756,4076.525779524808,800.617014686671,7732.925300685628,3256.3613286013597,6139.24325538984,4549.188110894493,36615.200090626706,2688.822450305223,548.4647339147325,19220.284747675287,6847.574595835051,44050.752655809,19696.26583799327,2505.0941575136435,1177.341774489243,2780.1613224533776,1832.5345482654334,9309.405283837807,852.6670815436274,200.32570890091208,458.15162965446154,284.3965685809875,755.550538202933,7018.487051326102,9279.43427363724,10928.659942577679,3131.955753140414,4998.2909421456425,4274.640179876303,11330.672643639586,639.9414495221035,1692.7946887790229,829.513210247711
2015-01-02 01:00:00,362.1084329974587,3816.6740755361043,724.9139263148136,7259.082538534714,3135.8778533461577,6110.962722493284,4423.741856526819,35748.90734160752,2628.514471525322,522.020571806733,17819.46987542491,6631.189438553044,42461.49442556145,18690.600162348397,2093.3363577784003,1056.9615732667128,2550.1499601490905,1546.1705964264765,7614.204978435813,837.9963075386981,174.5632807199798,437.47972015145547,252.19843039299704,657.4809597118069,6547.326281142446,8952.179931024377,10566.768062973144,2676.089770264169,4934.599486687799,3922.9111155354776,10999.18727777401,599.173560614046,1608.745128203876,768.112151930231
2015-01-02 02:00:00,289.97674370959453,3435.0357121747475,686.0204897640908,6917.619456969634,2924.3038746755356,6187.4886050588875,4154.5482794801965,35194.60981550409,2608.003681979569,486.82757133368295,16911.1070065151,6250.973130281181,37782.93828885001,16768.09142199489,1415.5530730110313,980.924742813028,2401.9056424389573,1308.2393498538356,6065.455571900418,825.816190547918,147.91708773542,420.3014118551802,221.70509041922773,564.5349732547897,6280.3226026640505,8338.779626932206,10349.25332006116,2277.9838827621725,4893.753466246615,3591.789007789016,10730.896647912483,572.4866295664474,1513.393136976621,710.644654027202
