var,country,year,metric,window_days,corr_era5_rcp26,n_era5_rcp26,corr_era5_rcp45,n_era5_rcp45,corr_rcp26_rcp45,n_rcp26_rcp45,era5_roll_mean,era5_roll_std,rcp26_roll_mean,rcp26_roll_std,rcp45_roll_mean,rcp45_roll_std
sfcWind,DE,2010,corr_rolling_mean_full_year,2.0,0.029259961392280775,2919,0.05583266618824428,2919,0.23138885090586533,2919,3.1980095202017322,0.9415958209730508,3.5709144821513346,1.2900235320753277,3.4307826961419847,1.2951328758940297
sfcWind,DE,2010,corr_rolling_mean_full_year,5.0,0.036940838083817804,2919,0.09486609798010999,2919,0.2929395145119453,2919,3.201627466923467,0.6994293012671736,3.5740855897810127,1.139344885876103,3.440443918835703,1.1086446493076982
sfcWind,DE,2010,corr_rolling_mean_full_year,7.0,0.06681042979316061,2919,0.12286633136833752,2919,0.32473215509679254,2919,3.2024141734438025,0.6129490023113757,3.5744750749376744,1.08541893069188,3.44573446643614,1.0217499420986909
sfcWind,DE,2010,corr_rolling_mean_full_year,14.0,0.17221165118979523,2919,0.18565975129827317,2919,0.42971078066267143,2919,3.1982664632614815,0.4943917222099537,3.5684068860042233,0.9588256016173492,3.467605605913446,0.8392780271472541
sfcWind,DE,2010,corr_rolling_mean_full_year,30.0,0.2659311129781733,2919,0.33320334107714833,2919,0.5867812043767343,2919,3.1840842367439643,0.4043669672811752,3.5533701310127697,0.8277250012956362,3.4974016224867417,0.7099787824609922
sfcWind,DK,2010,corr_raw_full_year,,0.02193790933199926,2919,0.011783493367016205,2919,0.0835577686844013,2919,,,,,,
sfcWind,DK,2010,corr_rolling_mean_full_year,2.0,-0.002724813994281169,2919,0.03652776729050637,2919,0.11299737757383925,2919,4.906295116927435,1.4350888792021788,5.121212474716713,1.8393912161644423,5.363389940255955,2.0203788936142075
sfcWind,DK,2010,corr_rolling_mean_full_year,5.0,0.03648481161036341,2919,0.10283049664399987,2919,0.2180156048991316,2919,4.907976495918288,1.0014517225462716,5.132129953978776,1.4956353932855115,5.371887142042439,1.690532255664134
sfcWind,DK,2010,corr_rolling_mean_full_year,7.0,0.052714354175649576,2919,0.14503233584457506,2919,0.26246589285196176,2919,4.909728074418517,0.87198600223885,5.132830685009892,1.3896746300493792,5.376421697745125,1.5618667198915666
sfcWind,DK,2010,corr_rolling_mean_full_year,14.0,0.06901620355610663,2919,0.23628832122024462,2919,0.39784600338771486,2919,4.9076411405957865,0.6473500425552909,5.115976371918064,1.1981780121063494,5.394462112644384,1.2547522748982909
sfcWind,DK,2010,corr_rolling_mean_full_year,30.0,0.2274323483941651,2919,0.3795867631296769,2919,0.5417191985448001,2919,4.920266532928403,0.5249147034095885,5.080592881256313,1.0336489323133606,5.434433060954331,1.0464175298257457
sfcWind,IT,2010,corr_raw_full_year,,0.19351461148681492,2919,0.21564293873105028,2919,0.1634015707886175,2919,,,,,,
sfcWind,IT,2010,corr_rolling_mean_full_year,2.0,0.10533026370278095,2919,0.17151173840035294,2919,0.07678380255657581,2919,2.264525152959134,0.559522971511922,2.4859765149542516,0.5708386931411896,2.561953002450044,0.5184105721526747
sfcWind,IT,2010,corr_rolling_mean_full_year,5.0,0.17056650502240783,2919,0.2574725719489866,2919,0.12237332747424148,2919,2.2739016287841123,0.43435482463850744,2.485714193586,0.4639851600654641,2.5635300407160604,0.3967842389802291
sfcWind,IT,2010,corr_rolling_mean_full_year,7.0,0.2156448630949763,2919,0.31834759097433757,2919,0.14731549208956102,2919,2.2773712815146903,0.39667111085031675,2.4863521622080826,0.43037651164129326,2.5650914964253717,0.35520080531013387
