var,country,year,metric,window_days,corr_era5_rcp26,n_era5_rcp26,corr_era5_rcp45,n_era5_rcp45,corr_rcp26_rcp45,n_rcp26_rcp45,era5_roll_mean,era5_roll_std,rcp26_roll_mean,rcp26_roll_std,rcp45_roll_mean,rcp45_roll_std
tas,DK,2010,corr_rolling_mean_full_year,5.0,0.9021711662121361,2920,0.9022302381129682,2920,0.8783496013559946,2920,280.2332682141481,7.540467529531588,281.9875282892741,5.854375100565539,281.31742195521565,6.3494000201430465
tas,DK,2010,corr_rolling_mean_full_year,7.0,0.9112632554560224,2920,0.9119343119284761,2920,0.8903787577501368,2920,280.23728965061224,7.502331373338993,281.98625505047346,5.812730160555726,281.3253768022168,6.29340684716342
tas,DK,2010,corr_rolling_mean_full_year,14.0,0.933759212498104,2920,0.9311780493625065,2920,0.924088902072675,2920,280.2579435555233,7.393769189177065,281.9679337293153,5.735167272577497,281.37600294173245,6.121220847973948
tas,DK,2010,corr_rolling_mean_full_year,30.0,0.9570909990424703,2920,0.9546141394456187,2920,0.9606042029486981,2920,280.26249708978605,7.2691321494576915,281.90658910219514,5.687420005606189,281.4242168874804,5.896769316465454
tas,IT,2010,corr_raw_full_year,,0.8825358704117834,2920,0.8727778439308982,2920,0.8912408604326801,2920,,,,,,
tas,IT,2010,corr_rolling_mean_full_year,2.0,0.8886755171520371,2920,0.8797817239308987,2920,0.8938112418005445,2920,285.87792201787545,7.029116056558415,284.2607996537684,6.554592114269939,283.94384169372466,6.504726642147371
tas,IT,2010,corr_rolling_mean_full_year,5.0,0.9078147691949787,2920,0.9045515705310214,2920,0.9148446429091345,2920,285.893120690331,6.934858140115691,284.2501044090029,6.498044324457932,283.93368399841063,6.421945447145365
tas,IT,2010,corr_rolling_mean_full_year,7.0,0.9191654657892376,2920,0.9183749317405335,2920,0.9261105440085798,2920,285.90013388458874,6.883773289875589,284.24626419078567,6.461414821630242,283.9328598177066,6.373429140937944
tas,IT,2010,corr_rolling_mean_full_year,14.0,0.9476603498010959,2920,0.9490938926774829,2920,0.9533971683824608,2920,285.8937586549381,6.791885417971472,284.22895192665345,6.369040812461075,283.95890297119666,6.2358406587450075
tas,IT,2010,corr_rolling_mean_full_year,30.0,0.9762299781856677,2920,0.9714264494596138,2920,0.979840628268731,2920,285.9099215071012,6.6388510852791764,284.1852071860633,6.25680950095941,284.0137613786156,6.041824004642663
tas,CH,2010,corr_raw_full_year,,0.7725291772277975,2920,0.7702633732038886,2920,0.7919733349192616,2920,,,,,,
tas,CH,2010,corr_rolling_mean_full_year,2.0,0.7927977501764145,2920,0.7869197395073859,2920,0.8071020901207777,2920,277.67080362961923,8.23586891250001,275.9338637773151,6.745851039256548,275.32917120916863,7.657053085599356
tas,CH,2010,corr_rolling_mean_full_year,5.0,0.8313619066311287,2920,0.8273996002324293,2920,0.8414008720424877,2920,277.6677538362794,8.0643190928246,275.9371337318812,6.585603668133371,275.315054491619,7.502713544128904
