country,year,total residential space,electricity residential space,total services space,electricity services space
CZ,2000,0.009443440182226717,0.0031478133940755723,0.14550645945579727,0.048502153151932424
CZ,2001,0.008175396679988267,0.0027251322266627557,0.1539825896707842,0.0513275298902614
CZ,2002,0.0077287123234452675,0.0025762374411484224,0.18537069556973335,0.06179023185657778
CZ,2003,0.009559534684057723,0.0031865115613525746,0.21032205415673308,0.0701073513855777
CZ,2004,0.007690219981984294,0.0025634066606614312,0.21733196930803472,0.07244398976934491
CZ,2005,0.008185075721088862,0.0027283585736962873,0.2590487116047454,0.08634957053491514
CZ,2006,0.00958714416534888,0.00319571472178296,0.3143098903263905,0.10476996344213017
CZ,2007,0.009624292384873057,0.003208097461624352,0.35317077258624874,0.11772359086208291
CZ,2008,0.009900433941890798,0.0033001446472969327,0.3807827034511743,0.1269275678170581
CZ,2009,0.011095859210408525,0.0036986197368028416,0.4025789004056717,0.13419296680189055
CZ,2010,0.013999974841697009,0.004666658280565669,0.4346936821842608,0.14489789406142026
CZ,2011,0.01520005432697546,0.005066684775658486,0.45378510960648244,0.1512617032021608
CZ,2012,0.018289572599051826,0.006096524199683942,0.4629653408563396,0.15432178028544655
CZ,2013,0.025567737662705363,0.008522579220901787,0.4829817387276027,0.1609939129092009
CZ,2014,0.023916100181179956,0.007972033393726652,0.46058099519325674,0.15352699839775225
CZ,2015,0.049999999999999975,0.01666666666666666,0.5471428653970274,0.18238095513234245
CZ,2016,0.050671944444444464,0.016890648148148155,0.4633258578706845,0.1544419526235615
CZ,2017,0.05027805555555553,0.01675935185185184,0.46958965900033783,0.15652988633344594
CZ,2018,0.06416694444444436,0.021388981481481453,0.49767297853278775,0.1658909928442626
CZ,2019,0.06888888888888883,0.022962962962962945,0.4968420181812572,0.16561400606041907
CZ,2020,0.06472194444444433,0.021573981481481444,0.4500298776737618,0.15000995922458726
CZ,2021,0.0775238888888889,0.025841296296296303,0.46944781235377653,0.1564826041179255
DE,2000,0.5774151745432305,0.19247172484774352,4.237845003806186,1.4126150012687286
DE,2001,0.5760395046913191,0.1920131682304397,4.35743972786374,1.4524799092879135
DE,2002,0.5758857788764056,0.19196192629213518,4.4819162233928935,1.493972074464298
